,date_time,volt_set_1,dew_point_temperature_set_1d,pressure_set_1,altimeter_set_1d,heat_index_set_1d,relative_humidity_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
149,2018-08-13 11:00:00,12.7,4.28,97934.0,102656.81,,41.0,102566.15,17.78,RBW,1297,-122.6050,39.3710
150,2018-08-13 12:00:00,12.7,4.19,97934.0,102656.81,,38.0,102548.22,18.89,RBW,1297,-122.6050,39.3710
151,2018-08-13 13:00:00,12.7,3.81,97934.0,102656.81,,37.0,102548.22,18.89,RBW,1297,-122.6050,39.3710
152,2018-08-13 14:00:00,12.7,5.23,98002.0,102728.09,,47.0,102655.44,16.67,RBW,1297,-122.6050,39.3710
153,2018-08-13 15:00:00,13.2,5.06,98036.0,102763.73,,39.0,102646.17,19.44,RBW,1297,-122.6050,39.3710
154,2018-08-13 16:00:00,13.6,5.71,98036.0,102763.73,,31.0,102575.82,23.89,RBW,1297,-122.6050,39.3710
155,2018-08-13 17:00:00,14.3,3.27,98036.0,102763.73,26.97,20.0,102507.79,28.33,RBW,1297,-122.6050,39.3710
156,2018-08-13 18:00:00,14.3,3.48,98036.0,102763.73,27.77,19.0,102491.09,29.44,RBW,1297,-122.6050,39.3710
157,2018-08-13 19:00:00,14.2,3.94,98002.0,102728.09,28.21,19.0,102447.16,30.0,RBW,1297,-122.6050,39.3710
158,2018-08-13 20:00:00,14.2,4.87,97968.0,102692.45,29.14,19.0,102395.11,31.11,RBW,1297,-122.6050,39.3710
159,2018-08-13 21:00:00,14.2,4.87,97901.0,102622.21,29.14,19.0,102325.08,31.11,RBW,1297,-122.6050,39.3710
160,2018-08-13 22:00:00,14.2,5.79,97867.0,102586.58,30.13,19.0,102273.16,32.22,RBW,1297,-122.6050,39.3710
161,2018-08-13 23:00:00,14.2,6.71,97765.0,102479.66,31.2,19.0,102150.33,33.33,RBW,1297,-122.6050,39.3710
162,2018-08-14 00:00:00,14.1,6.99,97731.0,102444.02,30.72,20.0,102122.83,32.78,RBW,1297,-122.6050,39.3710
163,2018-08-14 01:00:00,13.7,7.7,97697.0,102408.38,30.79,21.0,102087.29,32.78,RBW,1297,-122.6050,39.3710
164,2018-08-14 02:00:00,13.3,9.5,97697.0,102408.38,29.06,27.0,102119.92,30.56,RBW,1297,-122.6050,39.3710
165,2018-08-14 03:00:00,12.9,8.96,97697.0,102408.38,,35.0,102195.31,25.56,RBW,1297,-122.6050,39.3710
166,2018-08-14 04:00:00,12.9,9.86,97731.0,102444.02,,44.0,102273.91,22.78,RBW,1297,-122.6050,39.3710
167,2018-08-14 05:00:00,12.9,8.84,97765.0,102479.66,,44.0,102326.94,21.67,RBW,1297,-122.6050,39.3710
168,2018-08-14 06:00:00,12.9,7.56,97765.0,102479.66,,39.0,102318.31,22.22,RBW,1297,-122.6050,39.3710
169,2018-08-14 07:00:00,12.8,7.83,97799.0,102515.3,,44.0,102380.11,20.56,RBW,1297,-122.6050,39.3710
170,2018-08-14 08:00:00,12.8,6.8,97799.0,102515.3,,41.0,102380.13,20.56,RBW,1297,-122.6050,39.3710
171,2018-08-14 09:00:00,12.8,5.8,97799.0,102515.3,,37.0,102371.43,21.11,RBW,1297,-122.6050,39.3710
172,2018-08-14 10:00:00,12.8,5.43,97799.0,102515.3,,40.0,102398.02,19.44,RBW,1297,-122.6050,39.3710
173,2018-08-14 11:00:00,12.8,5.97,97799.0,102515.3,,43.0,102406.83,18.89,RBW,1297,-122.6050,39.3710
174,2018-08-14 12:00:00,12.7,5.78,97799.0,102515.3,,41.0,102398.01,19.44,RBW,1297,-122.6050,39.3710
175,2018-08-14 13:00:00,12.7,5.94,97833.0,102550.94,,46.0,102460.35,17.78,RBW,1297,-122.6050,39.3710
176,2018-08-14 14:00:00,12.7,6.64,97867.0,102586.58,,50.0,102505.04,17.22,RBW,1297,-122.6050,39.3710
177,2018-08-14 15:00:00,13.1,6.93,97901.0,102622.21,,40.0,102478.18,21.11,RBW,1297,-122.6050,39.3710
178,2018-08-14 16:00:00,13.6,3.37,97901.0,102622.21,,23.0,102400.36,26.11,RBW,1297,-122.6050,39.3710
179,2018-08-14 17:00:00,14.3,1.8,97901.0,102622.21,26.93,18.0,102366.65,28.33,RBW,1297,-122.6050,39.3710
180,2018-08-14 18:00:00,14.3,-0.74,97867.0,102586.58,27.7,14.0,102314.46,29.44,RBW,1297,-122.6050,39.3710
181,2018-08-14 19:00:00,14.2,0.61,97833.0,102550.94,29.03,14.0,102254.06,31.11,RBW,1297,-122.6050,39.3710
182,2018-08-14 20:00:00,14.2,2.45,97799.0,102515.3,29.99,15.0,102202.15,32.22,RBW,1297,-122.6050,39.3710
183,2018-08-14 21:00:00,14.2,2.39,97765.0,102479.66,30.95,14.0,102150.39,33.33,RBW,1297,-122.6050,39.3710
184,2018-08-14 22:00:00,14.2,3.81,97697.0,102408.38,31.5,15.0,102071.19,33.89,RBW,1297,-122.6050,39.3710
185,2018-08-14 23:00:00,14.1,5.12,97630.0,102338.15,31.07,17.0,102009.3,33.33,RBW,1297,-122.6050,39.3710
186,2018-08-15 00:00:00,14.0,6.25,97630.0,102338.15,30.66,19.0,102017.3,32.78,RBW,1297,-122.6050,39.3710
187,2018-08-15 01:00:00,13.5,7.62,97630.0,102338.15,29.32,23.0,102041.79,31.11,RBW,1297,-122.6050,39.3710
188,2018-08-15 02:00:00,13.2,7.98,97596.0,102302.51,28.02,26.0,102031.02,29.44,RBW,1297,-122.6050,39.3710
189,2018-08-15 03:00:00,12.9,7.17,97630.0,102338.15,26.15,29.0,102108.32,26.67,RBW,1297,-122.6050,39.3710
190,2018-08-15 04:00:00,12.9,7.69,97663.0,102372.74,,38.0,102202.79,22.78,RBW,1297,-122.6050,39.3710
191,2018-08-15 05:00:00,12.9,8.16,97697.0,102408.38,,42.0,102255.78,21.67,RBW,1297,-122.6050,39.3710
192,2018-08-15 06:00:00,12.9,7.32,97731.0,102444.02,,44.0,102317.84,20.0,RBW,1297,-122.6050,39.3710
193,2018-08-15 07:00:00,12.8,7.32,97731.0,102444.02,,44.0,102317.84,20.0,RBW,1297,-122.6050,39.3710
194,2018-08-15 08:00:00,12.8,7.14,97765.0,102479.66,,45.0,102362.39,19.44,RBW,1297,-122.6050,39.3710
195,2018-08-15 09:00:00,12.8,6.76,97765.0,102479.66,,47.0,102380.23,18.33,RBW,1297,-122.6050,39.3710
196,2018-08-15 10:00:00,12.8,6.44,97799.0,102515.3,,46.0,102415.84,18.33,RBW,1297,-122.6050,39.3710
197,2018-08-15 11:00:00,12.8,6.34,97799.0,102515.3,,49.0,102433.82,17.22,RBW,1297,-122.6050,39.3710
198,2018-08-15 12:00:00,12.7,6.93,97833.0,102550.94,,51.0,102469.42,17.22,RBW,1297,-122.6050,39.3710
199,2018-08-15 13:00:00,12.7,6.7,97833.0,102550.94,,52.0,102478.39,16.67,RBW,1297,-122.6050,39.3710
200,2018-08-15 14:00:00,12.7,6.73,97901.0,102622.21,,54.0,102558.79,16.11,RBW,1297,-122.6050,39.3710
201,2018-08-15 15:00:00,13.2,6.98,97968.0,102692.45,,43.0,102565.97,20.0,RBW,1297,-122.6050,39.3710
202,2018-08-15 16:00:00,13.6,8.18,97968.0,102692.45,,38.0,102513.36,23.33,RBW,1297,-122.6050,39.3710
203,2018-08-15 17:00:00,14.4,9.45,98002.0,102728.09,,35.0,102505.91,26.11,RBW,1297,-122.6050,39.3710
204,2018-08-15 18:00:00,14.3,8.62,97968.0,102692.45,27.29,29.0,102436.6,28.33,RBW,1297,-122.6050,39.3710
205,2018-08-15 19:00:00,14.3,9.01,97968.0,102692.45,28.55,27.0,102411.54,30.0,RBW,1297,-122.6050,39.3710
206,2018-08-15 20:00:00,14.2,8.94,97934.0,102656.81,29.0,26.0,102367.66,30.56,RBW,1297,-122.6050,39.3710
207,2018-08-15 21:00:00,14.2,9.79,97867.0,102586.58,30.55,25.0,102273.1,32.22,RBW,1297,-122.6050,39.3710
208,2018-08-15 22:00:00,14.2,9.03,97833.0,102550.94,30.95,23.0,102229.37,32.78,RBW,1297,-122.6050,39.3710
209,2018-08-15 23:00:00,14.2,9.5,97765.0,102479.66,31.53,23.0,102150.29,33.33,RBW,1297,-122.6050,39.3710
210,2018-08-16 00:00:00,14.1,8.84,97765.0,102479.66,31.44,22.0,102150.3,33.33,RBW,1297,-122.6050,39.3710
211,2018-08-16 01:00:00,13.9,10.37,97731.0,102444.02,30.64,26.0,102130.96,32.22,RBW,1297,-122.6050,39.3710
212,2018-08-16 02:00:00,13.3,11.07,97731.0,102444.02,28.83,31.0,102163.75,30.0,RBW,1297,-122.6050,39.3710
213,2018-08-16 03:00:00,12.9,11.77,97765.0,102479.66,27.29,37.0,102232.58,27.78,RBW,1297,-122.6050,39.3710
214,2018-08-16 04:00:00,12.9,11.54,97833.0,102550.94,,46.0,102363.31,23.89,RBW,1297,-122.6050,39.3710
215,2018-08-16 05:00:00,12.9,11.64,97901.0,102622.21,,53.0,102469.23,21.67,RBW,1297,-122.6050,39.3710
216,2018-08-16 06:00:00,12.9,10.64,97934.0,102656.81,,55.0,102530.31,20.0,RBW,1297,-122.6050,39.3710
217,2018-08-16 07:00:00,12.8,10.14,97968.0,102692.45,,57.0,102583.72,18.89,RBW,1297,-122.6050,39.3710
218,2018-08-16 08:00:00,12.8,10.14,97968.0,102692.45,,57.0,102583.72,18.89,RBW,1297,-122.6050,39.3710
219,2018-08-16 09:00:00,12.8,9.8,98002.0,102728.09,,52.0,102601.52,20.0,RBW,1297,-122.6050,39.3710
220,2018-08-16 10:00:00,12.8,9.05,98070.0,102799.36,,53.0,102690.54,18.89,RBW,1297,-122.6050,39.3710
221,2018-08-16 11:00:00,12.8,8.81,98070.0,102799.36,,60.0,102726.61,16.67,RBW,1297,-122.6050,39.3710
222,2018-08-16 12:00:00,12.7,8.49,98070.0,102799.36,,63.0,102744.86,15.56,RBW,1297,-122.6050,39.3710
223,2018-08-16 13:00:00,12.7,9.33,98138.0,102870.64,,60.0,102788.84,17.22,RBW,1297,-122.6050,39.3710
224,2018-08-16 14:00:00,12.7,9.09,98205.0,102940.88,,57.0,102849.89,17.78,RBW,1297,-122.6050,39.3710
225,2018-08-16 15:00:00,13.1,8.81,98239.0,102976.51,,47.0,102840.71,20.56,RBW,1297,-122.6050,39.3710
226,2018-08-16 16:00:00,13.6,9.18,98273.0,103012.15,,38.0,102815.17,24.44,RBW,1297,-122.6050,39.3710
227,2018-08-16 17:00:00,14.3,10.43,98273.0,103012.15,26.78,35.0,102772.35,27.22,RBW,1297,-122.6050,39.3710
228,2018-08-16 18:00:00,14.3,6.2,98273.0,103012.15,27.89,23.0,102738.82,29.44,RBW,1297,-122.6050,39.3710
229,2018-08-16 19:00:00,14.2,4.1,98273.0,103012.15,29.1,18.0,102713.9,31.11,RBW,1297,-122.6050,39.3710
230,2018-08-16 20:00:00,14.2,6.77,98239.0,102976.51,29.72,21.0,102670.02,31.67,RBW,1297,-122.6050,39.3710
231,2018-08-16 21:00:00,14.2,7.91,98205.0,102940.88,30.31,22.0,102626.35,32.22,RBW,1297,-122.6050,39.3710
232,2018-08-16 22:00:00,14.2,8.84,98205.0,102940.88,31.44,22.0,102610.03,33.33,RBW,1297,-122.6050,39.3710
233,2018-08-16 23:00:00,14.1,8.16,98138.0,102870.64,31.35,21.0,102540.04,33.33,RBW,1297,-122.6050,39.3710
234,2018-08-17 00:00:00,14.1,7.92,98138.0,102870.64,31.85,20.0,102531.87,33.89,RBW,1297,-122.6050,39.3710
235,2018-08-17 01:00:00,13.9,8.16,98104.0,102835.0,31.35,21.0,102504.52,33.33,RBW,1297,-122.6050,39.3710
236,2018-08-17 02:00:00,13.3,10.46,98104.0,102835.0,30.15,27.0,102528.87,31.67,RBW,1297,-122.6050,39.3710
237,2018-08-17 03:00:00,12.9,8.15,98138.0,102870.64,26.56,30.0,102631.21,27.22,RBW,1297,-122.6050,39.3710
238,2018-08-17 04:00:00,12.9,8.68,98171.0,102905.24,,38.0,102717.02,23.89,RBW,1297,-122.6050,39.3710
239,2018-08-17 05:00:00,12.9,8.66,98239.0,102976.51,,42.0,102814.37,22.22,RBW,1297,-122.6050,39.3710
240,2018-08-17 06:00:00,12.9,8.67,98307.0,103047.79,,45.0,102903.13,21.11,RBW,1297,-122.6050,39.3710
241,2018-08-17 07:00:00,12.8,7.99,98307.0,103047.79,,43.0,102903.14,21.11,RBW,1297,-122.6050,39.3710
242,2018-08-17 08:00:00,12.8,6.81,98341.0,103083.43,,44.0,102965.48,19.44,RBW,1297,-122.6050,39.3710
243,2018-08-17 09:00:00,12.8,5.31,98341.0,103083.43,,37.0,102947.54,20.56,RBW,1297,-122.6050,39.3710
244,2018-08-17 10:00:00,12.8,4.16,98341.0,103083.43,,33.0,102938.79,21.11,RBW,1297,-122.6050,39.3710
245,2018-08-17 11:00:00,12.8,5.19,98375.0,103119.07,,38.0,102992.11,20.0,RBW,1297,-122.6050,39.3710
246,2018-08-17 12:00:00,12.7,5.78,98375.0,103119.07,,41.0,103001.1,19.44,RBW,1297,-122.6050,39.3710
247,2018-08-17 13:00:00,12.7,5.46,98408.0,103153.66,,43.0,103053.61,18.33,RBW,1297,-122.6050,39.3710
248,2018-08-17 14:00:00,12.7,5.97,98442.0,103189.3,,43.0,103080.13,18.89,RBW,1297,-122.6050,39.3710
249,2018-08-17 15:00:00,13.1,5.8,98476.0,103224.94,,37.0,103080.08,21.11,RBW,1297,-122.6050,39.3710
250,2018-08-17 16:00:00,13.6,6.69,98476.0,103224.94,,29.0,103001.74,26.11,RBW,1297,-122.6050,39.3710
251,2018-08-17 17:00:00,14.3,7.5,98476.0,103224.94,27.58,26.0,102959.32,28.89,RBW,1297,-122.6050,39.3710
252,2018-08-17 18:00:00,14.3,7.62,98476.0,103224.94,29.32,23.0,102926.02,31.11,RBW,1297,-122.6050,39.3710
253,2018-08-17 19:00:00,14.2,1.95,98442.0,103189.3,30.45,14.0,102865.85,32.78,RBW,1297,-122.6050,39.3710
254,2018-08-17 20:00:00,14.2,4.25,98375.0,103119.07,32.03,15.0,102771.53,34.44,RBW,1297,-122.6050,39.3710
255,2018-08-17 21:00:00,14.2,5.62,98341.0,103083.43,32.65,16.0,102727.86,35.0,RBW,1297,-122.6050,39.3710
256,2018-08-17 22:00:00,14.1,5.16,98307.0,103047.79,33.13,15.0,102684.25,35.56,RBW,1297,-122.6050,39.3710
257,2018-08-17 23:00:00,14.1,5.16,98239.0,102976.51,33.13,15.0,102613.23,35.56,RBW,1297,-122.6050,39.3710
258,2018-08-18 00:00:00,14.0,4.7,98205.0,102940.88,32.57,15.0,102585.81,35.0,RBW,1297,-122.6050,39.3710
259,2018-08-18 01:00:00,13.5,5.58,98171.0,102905.24,31.62,17.0,102566.39,33.89,RBW,1297,-122.6050,39.3710
260,2018-08-18 02:00:00,12.9,7.29,98171.0,102905.24,28.39,24.0,102623.78,30.0,RBW,1297,-122.6050,39.3710
261,2018-08-18 03:00:00,12.9,6.69,98205.0,102940.88,,29.0,102718.28,26.11,RBW,1297,-122.6050,39.3710
262,2018-08-18 04:00:00,12.9,5.23,98239.0,102976.51,,29.0,102779.67,24.44,RBW,1297,-122.6050,39.3710
263,2018-08-18 05:00:00,12.9,5.23,98307.0,103047.79,,29.0,102850.81,24.44,RBW,1297,-122.6050,39.3710
264,2018-08-18 06:00:00,12.9,5.23,98307.0,103047.79,,29.0,102850.81,24.44,RBW,1297,-122.6050,39.3710
265,2018-08-18 07:00:00,12.8,4.21,98307.0,103047.79,,27.0,102850.83,24.44,RBW,1297,-122.6050,39.3710
266,2018-08-18 08:00:00,12.8,3.77,98341.0,103083.43,,28.0,102903.74,23.33,RBW,1297,-122.6050,39.3710
267,2018-08-18 09:00:00,12.8,4.26,98341.0,103083.43,,29.0,102903.73,23.33,RBW,1297,-122.6050,39.3710
268,2018-08-18 10:00:00,12.8,4.58,98341.0,103083.43,,34.0,102938.79,21.11,RBW,1297,-122.6050,39.3710
269,2018-08-18 11:00:00,12.8,4.1,98341.0,103083.43,,34.0,102947.56,20.56,RBW,1297,-122.6050,39.3710
270,2018-08-18 12:00:00,12.7,4.41,98375.0,103119.07,,36.0,102992.12,20.0,RBW,1297,-122.6050,39.3710
271,2018-08-18 13:00:00,12.7,4.96,98375.0,103119.07,,43.0,103028.0,17.78,RBW,1297,-122.6050,39.3710
272,2018-08-18 14:00:00,12.6,5.06,98408.0,103153.66,,39.0,103035.66,19.44,RBW,1297,-122.6050,39.3710
273,2018-08-18 15:00:00,12.9,4.7,98442.0,103189.3,,32.0,103026.89,22.22,RBW,1297,-122.6050,39.3710
274,2018-08-18 16:00:00,13.6,7.54,98476.0,103224.94,,34.0,103027.59,24.44,RBW,1297,-122.6050,39.3710
275,2018-08-18 17:00:00,14.3,6.93,98476.0,103224.94,27.54,25.0,102959.33,28.89,RBW,1297,-122.6050,39.3710
276,2018-08-18 18:00:00,14.3,6.77,98442.0,103189.3,29.72,21.0,102882.18,31.67,RBW,1297,-122.6050,39.3710
277,2018-08-18 19:00:00,14.2,7.45,98442.0,103189.3,31.27,20.0,102857.69,33.33,RBW,1297,-122.6050,39.3710
278,2018-08-18 20:00:00,14.2,6.85,98375.0,103119.07,32.24,18.0,102771.49,34.44,RBW,1297,-122.6050,39.3710
279,2018-08-18 21:00:00,14.1,6.95,98307.0,103047.79,33.32,17.0,102684.23,35.56,RBW,1297,-122.6050,39.3710
280,2018-08-18 22:00:00,14.1,6.53,98239.0,102976.51,33.8,16.0,102605.29,36.11,RBW,1297,-122.6050,39.3710
281,2018-08-18 23:00:00,14.1,6.06,98171.0,102905.24,34.28,15.0,102526.25,36.67,RBW,1297,-122.6050,39.3710
282,2018-08-19 00:00:00,14.1,6.08,98138.0,102870.64,33.22,16.0,102507.72,35.56,RBW,1297,-122.6050,39.3710
283,2018-08-19 01:00:00,13.6,4.7,98104.0,102835.0,32.57,15.0,102480.3,35.0,RBW,1297,-122.6050,39.3710
284,2018-08-19 02:00:00,13.1,7.23,98070.0,102799.36,30.24,21.0,102485.28,32.22,RBW,1297,-122.6050,39.3710
285,2018-08-19 03:00:00,12.9,6.66,98070.0,102799.36,26.12,28.0,102568.51,26.67,RBW,1297,-122.6050,39.3710
286,2018-08-19 04:00:00,12.9,5.72,98104.0,102835.0,,30.0,102638.42,24.44,RBW,1297,-122.6050,39.3710
287,2018-08-19 05:00:00,12.9,5.72,98138.0,102870.64,,30.0,102673.99,24.44,RBW,1297,-122.6050,39.3710
288,2018-08-19 06:00:00,12.9,5.18,98104.0,102835.0,,27.0,102621.12,25.56,RBW,1297,-122.6050,39.3710
289,2018-08-19 07:00:00,12.9,3.67,98104.0,102835.0,,26.0,102638.45,24.44,RBW,1297,-122.6050,39.3710
290,2018-08-19 08:00:00,12.8,3.78,98138.0,102870.64,,29.0,102699.94,22.78,RBW,1297,-122.6050,39.3710
291,2018-08-19 09:00:00,12.8,3.29,98104.0,102835.0,,28.0,102664.36,22.78,RBW,1297,-122.6050,39.3710
292,2018-08-19 10:00:00,12.8,3.3,98104.0,102835.0,,29.0,102673.17,22.22,RBW,1297,-122.6050,39.3710
293,2018-08-19 11:00:00,12.8,2.8,98104.0,102835.0,,28.0,102673.17,22.22,RBW,1297,-122.6050,39.3710
294,2018-08-19 12:00:00,12.7,3.27,98104.0,102835.0,,31.0,102690.72,21.11,RBW,1297,-122.6050,39.3710
295,2018-08-19 13:00:00,12.7,3.42,98104.0,102835.0,,36.0,102726.24,18.89,RBW,1297,-122.6050,39.3710
296,2018-08-19 14:00:00,12.7,3.6,98138.0,102870.64,,34.0,102744.0,20.0,RBW,1297,-122.6050,39.3710
297,2018-08-19 15:00:00,13.1,4.24,98138.0,102870.64,,31.0,102708.74,22.22,RBW,1297,-122.6050,39.3710
298,2018-08-19 16:00:00,13.4,5.24,98138.0,102870.64,,30.0,102682.55,23.89,RBW,1297,-122.6050,39.3710
299,2018-08-19 17:00:00,13.9,6.07,98104.0,102835.0,26.41,26.0,102595.69,27.22,RBW,1297,-122.6050,39.3710
300,2018-08-19 18:00:00,14.3,6.03,98104.0,102835.0,28.31,22.0,102553.76,30.0,RBW,1297,-122.6050,39.3710
